//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name							level	DamageMin	DamageMax	AttackSpeed	Dur	MagicDur	MagicPW	 ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqLead	SetAttr	DW/SM	DK/BK	ELF/ME	MG	 DL 	SUM	RF
0                                                                                                                                                                                                                                               
14		0		24		2	3		1	  1		0	"[C3]Nỏ Kim Ngân"					72			78		   92			30		60	  0				0	  0		 50		130		  0		  0		  0		  2		  0		  0		  1		0	0	0	0
15		0		0		1	1		1	  1		0	"[C1]Tên Cung"						200			88		   123			0		255	  0				0	  0		 0		0		  0		  0		  0		  0		  0		  0		  1		0	0	0	0
16		0		24		2	4		1	  1		0	"[C4]Nỏ Thánh"						80			102		   127			35		72	  0				0	  0		 50		160		  0		  0		  0		  2		  0		  0		  1		0	0	0	0
17		1		24		2	4		1	  1		0	"[C5]Cung Thiên Mệnh"				80			127		   155			35		76	  0				0	  0		 54		198		  0		  0		  0		  2		  0		  0		  2		0	0	0	0
18		0		24		2	3		1	  1		0	"Nỏ Hỏa Long"						115			150		   200			45		90	  0				0	  0		 40		110		  0		  0		  0		  0		  0		  0		  1		0	0	0	0
19		0		24		2	3		1	  1		0	"[C7]Nỏ Thánh Nữ"					80			150		   172			40		80	  0				0	  0		 61		285		  0		  0		  0		  2		  0		  0		  2		0	0	0	0
20		1		24		2	4		1	  1		0	"[C7]Mỹ Nhân Cung"					80			166		   190			45		86	  0				0	  0		 52		245		  0		  0		  0		  2		  0		  0		  2		0	0	0	0
21		1		24		2	4		1	  1		0	"[380]Cung Thái Bình"				100			240		   254			45		93	  0				0	  380	 46		210		  0		  0		  0		  0		  0		  0		  2		0	0	0	0
22		1		24		2	4		1	  1		0	"[C6]Cung Thiên Thần"				80			155		   177			45		70	  0				0	  0		 60		265		  0		  0		  0		  0		  0		  0		  2		0	0	0	0
23		1		24		2	4		1	  1		0	"[400]Cung Thiên Vũ"				130			244		   277			45		93	  0				0	  0		 46		210		  0		  0		  0		  0		  0		  0		  3		0	0	0	0
24		1		24		2	4		1	  1		0	"Cung Thần Ưng"						145			170		   194			45		88	  0				0	  0		 49		226		  0		  0		  0		  0		  0		  0		  3		0	0	0	0
25		1		24		2	4		1	  1		0	"Cung Thiên Sứ"						145			179		   202			45		94	  0				0	  380	 30		193		  0		  0		  0		  0		  0		  0		  3		0	0	0	0
26		0		24		2	4		1	  1		0	"Nỏ Quỷ"							145			250		   280			40		94	  0				0	  380	 30		193		  0		  0		  0		  0		  0		  0		  3		0	0	0	0
28		1		24		2	4		1	  1		0	"Cung Huyết Thần"					160	        270		   300		    45		100	  0				0	  380	 31		198		  0		  0		  0		  0		  0	   	  0		  3	    0	0	0	0 
30		0		24		2	4		1	  1		0	"Nỏ Thiên Tử (Cấp 2)"				145	        260		   290		    45		200	  0				0	  0		 40		70		  0		  0		  0		  0		  0	   	  0		  3	    0	0	0	0 
31		1		24		2	4		1	  1		0	"Cung Hắc Thần"						180			280		   310			45		100	  0				0	  380	 31		198		  0		  0		  0		  0		  0		  0		  3		0	0	0	0
36		1		24		2	4		1	  1		0	"Cung Thánh Thần"					200			290		   320			45		100	  0				0	  380	 29		183		  0		  0		  0		  0		  0		  0		  3		0	0	0	0
38		1		24		2	4		1	  1		0	"Cung Thức Tỉnh"					220			300		   330			45		100	  0				0	  380	 27		170		  0		  0		  0		  0		  0		  0		  3		0	0	0	0
40		1		24		2	4		1	  1		0	"Cung Mắt Xanh"						220			310		   340			45		100	  0				0	  380	 14		100		  0		  0		  0		  0		  0		  0		  3		0	0	0	0
42		1		0		2	4		1	  1		0	"Cung Tim Bạc"						220			320		   350			55		100	  0				0	  380	 14		99		  0		  0		  0		  0		  0		  0		  3		0	0	0	0
end

//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name							level	DamageMin	DamageMax	AttackSpeed	Dur	MagicDur	MagicPW	 ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqLead	SetAttr	DW/SM	DK/BK	ELF/ME	MG	DL SUM	RF
5
0		0		0		1	3		1	  1		0	"[C1]Gậy Xương"						6			3		   4			20		0	  20			6	   0	 40		0		  0		  0		  0		  3		  1		  0		  0		1	0	1	0
1		0		0		2	3		1	  1		0	"[C1]Gậy Tiên"						18			10		   12			25		0	  38			20	   0	 50		0		  0		  0		  0		  3		  1		  0		  0		1	0	0	0
2		0		0		2	3		1	  1		0	"[C1]Gậy Rắn"						30			17		   18			25		0	  50			34	   0	 50		0		  0		  0		  0		  3		  1		  0		  0		1	0	0	0
3		0		0		2	4		1	  1		0	"[C2]Gậy Sét"						42			23		   25			25		0	  60			46	   0	 40		10		  0		  0		  0		  3		  1		  0		  0		1	0	0	0
4		0		0		2	4		1	  1		0	"[C2]Gậy Đầu Lâu"					52			29		   32			25		0	  65			58	   0	 50		0		  0		  0		  0		  3		  1		  0		  0		1	0	0	0
5		0		0		1	4		1	  1		0	"[C3]Gậy Ma Thuật"					59			29		   31			25		0	  66			59	   0	 50		0		  0		  0		  0		  3		  1		  0		  0		1	0	0	0
6		0		0		1	4		1	  1		0	"[C3]Gậy Phục Sinh"					70			35		   39			25		0	  70			70	   0	 60		10		  0		  0		  0		  3		  1		  0		  0		1	0	0	0
7		0		0		2	4		1	  1		0	"[C4]Gậy Lôi Phong"					75			47		   48			30		0	  70			94	   0	 60		10		  0		  0		  0		  0		  1		  0		  0		1	0	0	0
8		0		0		2	4		1	  1		0	"[C3]Gậy Hủy Diệt"					80			50		   54			30		0	  85			101	   0	 60		10		  0		  0		  0		  3		  1		  0		  0		1	0	0	0
9		0		0		1	4		1	  1		0	"[C5]Gậy Triệu Hồn"					80			46		   48			30		0	  91			92	   0	 52		16		  0		  0		  0		  3		  2		  0		  0		0	0	0	0
10		0		0		1	4		1	  1		0	"Gậy Hỏa Long"						115			133		   125			30		0	  132			136	   0	 36		4		  0		  0		  0		  0		  1		  0		  0		1	0	0	0
11		0		0		1	4		1	  1		0	"[C6]Gậy KunDun"					80			55		   61			30		0	  95			110	   0	 45		16		  0		  0		  0		  0		  2		  0		  0		1	0	0	0
12		0		0		1	4		1	  1		0	"[380]Gậy Thần Ma"					100			66		   74			30		0	  100			146	   380	 39		13		  0		  0		  0		  0		  2		  0		  0		0	0	0	0
13		0		0		1	4		1	  1		0	"[C7]Gậy Thiên Sứ"					80			51		   53			30		0	  78			120	   0	 50		16		  0		  0		  0		  0		  2		  0		  0		0	0	0	0
14		0		0		1	4		1	  1		0	"[C1]Gậy Phép Thuật"				28			17		   18			25		0	  50			34	   0	 34		14		  0		  0		  0		  0		  0		  0		  0		0	0	1	0
15		0		0		1	4		1	  1		0	"[C1]Gậy Gió"						42			23		   25			25		0	  60			46	   0	 33		17		  0		  0		  0		  0		  0		  0		  0		0	0	1	0
16		0		0		1	4		1	  1		0	"[C3]Gậy Triệu Hồi"					59			29		   31			25		0	  65			59	   0	 36		14		  0		  0		  0		  0		  0		  0		  0		0	0	1	0
17		0		0		1	4		1	  1		0	"[C5]Gậy Ánh Bạc"					78			38		   40			25		0	  81			76	   0	 50		19		  0		  0		  0		  0		  0		  0		  0		0	0	1	0
18		0		0		1	4		1	  1		0	"[C7]Kh. Xích Quỷ"					80			46		   48			30		0	  91			92	   0	 54		15		  0		  0		  0		  0		  0		  0		  0		0	0	2	0
19		0		0		1	4		1	  1		0	"[380]Kh. Bão Điện"					100			51		   53			30		0	  95			146	   380	 64		15		  0		  0		  0		  0		  0		  0		  0		0	0	2	0
20		0		0		1	4		1	  1		0	"[400]Gậy Nữ Vương"					130			75		   81			30		0	  95			110	   380	 64		15		  0		  0		  0		  0		  0		  0		  0		0	0	3	0
21		1		223		1	2		1	  1		0	"[C3]Sách Hỏa Kỳ Lân"				52			0		   0			25		0	  60			46	   0	 0		20		  120	  0		  0		  0		  0		  0		  0		0	0	1	0
22		1		224		1	2		1	  1		0	"[C4]Sách Quỷ Kiếm"					59			0		   0			25		0	  65			59	   0	 0		25		  130	  0		  0		  0		  0		  0		  0		0	0	1	0
23		1		225		1	2		1	  1		0	"[C5]Sách Ma Công"					65			0		   0			25		0	  50			72	   0	 0		30		  140	  0		  0		  0		  0		  0		  0		0	0	1	0
24		1		225		1	2		1	  1		0	"Sách Huyết Thần"					160			0		   0			50		0	  150			150	   380	 0		30		  150	  0		  0		  0		  0		  0		  0		0	0	3	0
25		1		225		1	2		1	  1		0	"Sách Hắc Thần"						180			0		   0			50		0	  150			170	   380	 0		29		  160	  0		  0		  0		  0		  0		  0		0	0	3	0
26		1		225		1	2		1	  1		0	"Sách Thánh Thần"					200			0		   0			50		0	  150			190	   380	 0		27		  170	  0		  0		  0		  0		  0		  0		0	0	3	0
27		1		225		1	2		1	  1		0	"Sách Thức Tỉnh"					220			0		   0			50		0	  150			210	   380	 0		25		  180	  0		  0		  0		  0		  0		  0		0	0	3	0
28		1		225		1	2		1	  1		0	"Sách Mắt Xanh"						240			0		   0			50		0	  150			230	   380	 0		13		  190	  0		  0		  0		  0		  0		  0		0	0	3	0
29		1		225		1	2		1	  1		0	"Sách Tim Bạc"						240			0		   0			50		0	  150			250	   380	 0		13		  200	  0		  0		  0		  0		  0		  0		0	0	3	0
30		0		0		1	4		1	  1		0	"[400]Gậy Giác Đấu"					130			57		   59			30		0	  91			126	   380	 47		18		  0		  0		  0		  0		  0		  0		  0		1	0	0	0
31		0		0		1	4		1	  1		0	"[400]Gậy Quỷ Vương"				130			153		   165			35		0	  182			171	   0	 30		4		  0		  0		  0		  0		  2		  0		  0		0	0	0	0
32		0		0		1	4		1	  1		0	"[400]Gậy Chiêm Tinh"				130			153		   165			35		0	  182			171	   0	 30		4		  0		  0		  0		  0		  0		  0		  0		0	0	3	0
33		0		0		1	4		1	  1		0	"Gậy Mãng Xà"						80			55		   57			30		0	  78			124	   0	 50		12		  0		  0		  0		  0		  2		  0		  0		0	0	0	0
34		0		0		1	4		1	  1		0	"[C6]Gậy Hồng Ngọc"					80			70		   78			30		0	  98			130	   0	 50		14		  0		  0		  0		  0		  0		  0		  0		0	0	2	0
35		0		0		1	4		1	  1		0	"Gậy Ngũ Sắc"						145			67		   69			30		0	  80			130	   380	 46		13		  0		  0		  0		  0		  3		  0		  0		3	0	0	0
36		0		0		1	4		1	  1		0	"Gậy Thiên Nữ"						115			133		   135			30		0	  182			146	   0	 55		13		  0		  0		  0		  0		  0		  0		  0		0	0	1	0
37		0		0		1	4		1	  1		0	"Gậy Hỏa Tinh"						145			69		   71			25		0	  192			180	   380	 48		11		  0		  0		  0		  0		  3		  0		  0		3	0	0	0
41		0		0		1	4		1	  1		0	"Gậy Huyết Thần"					160			90		   96			30		0	  190			200	   380	 47		14		  0		  0		  0		  0		  3		  0		  0		3	0	0	0
43		0		0		1	4		1	  1		0	"Khuyển Huyết Thần"					160			81		   87			30		0	  190			200	   380	 42		15		  0		  0		  0		  0		  0		  0		  0		0	0	3	0
45		0		0		1	4		1	  1		0	"Gậy Huyết Ma"						145			72		   80			25		0	  192			180	   380	 48		11		  0		  0		  0		  0		  0		  0		  0		0	0	3	0
49      0       0       1   4       1     1     0   "Gậy Hỏa Long(Cấp 2)"	            145     	153        165          30      0     182           190    0	 30     4	      0       0       0       0	   	  3	   	  0	 	  3	    0	0	0   0
50      0       0       1   4       1     1     0   "Gậy Thiên Nữ(Cấp 2)"	            145     	153        165          30      0     182           190    0	 30     13	      0       0       0       0	   	  0	   	  0	 	  0	    0	0	2   0
51		0		0		1	4		1	  1		0	"Gậy Hắc Thần"						180			155		   170			40		0	  200			210	   380	 47		14		  0		  0		  0		  0		  3		  0		  0		3	0	0	0
52		0		0		1	4		1	  1		0	"Khuyển Hắc Thần"					180			155		   170			40		0	  200			210	   380	 42		15		  0		  0		  0		  0		  0		  0		  0		0	0	3	0
53		0		0		1	4		1	  1		0	"Gậy Thánh Thần"					200			160		   175			45		0	  210			220	   380	 44		13		  0		  0		  0		  0		  3		  0		  0		3	0	0	0
54		0		0		1	4		1	  1		0	"Khuyển Thánh Thần"					200			160		   175			45		0	  210			220	   380	 39		14		  0		  0		  0		  0		  0		  0		  0		0	0	3	0
55		0		0		1	4		1	  1		0	"Gậy Thức Tỉnh"						220			165		   180			50		0	  220			230	   380	 41		12		  0		  0		  0		  0		  3		  0		  0		3	0	0	0
56		0		0		1	4		1	  1		0	"Khuyển Thức Tỉnh"					220			165		   180			50		0	  220			230	   380	 37		13		  0		  0		  0		  0		  0		  0		  0		0	0	3	0
61		0		0		1	4		1	  1		0	"Gậy Mắt Xanh"						240			170		   190			55		0	  230			240	   380	 23		5		  0		  0		  0		  0		  3		  0		  0		3	0	0	0
62		0		0		1	4		1	  1		0	"Khuyển Mắt Xanh"					240			170		   190			55		0	  230			240	   380	 20		6		  0		  0		  0		  0		  0		  0		  0		0	0	3	0
64		0		0		1	4		1	  1		0	"Gậy Tim Bạc"						240			180		   200			60		0	  240			250	   380	 23		5		  0		  0		  0		  0		  3		  0		  0		3	0	0	0
65		0		0		1	4		1	  1		0	"Khuyển Tim Bạc"					240			180		   200			60		0	  240			250	   380	 20		6		  0		  0		  0		  0		  0		  0		  0		0	0	3	0

100		 9		0		1	1	  	1	  1		0	"Pen Pro DW"						300	   		0		   0		    0		0  	  180		  	0	   70	 0		0		  0		  0		  0		  1		  1	   	  0    	  0	 	1	0	0	0  
101		 9		0		1	1	  	1	  1		0	"Pen Pro SU"						300	   		0		   0		    0		0  	  180		  	0	   70	 0		0		  0		  0		  0		  1		  0	   	  0    	  0	 	0	0	1	0  
102		 9		0		1	1	  	1	  1		0	"Pen Pro1 DW"						300	   		0		   0		    0		0  	  180		  	0	   70	 0		0		  0		  0		  0		  1		  1	   	  0    	  0	 	1	0	0	0
103		 9		0		1	1	  	1	  1		0	"Pen Pro1 SU"						300	   		0		   0		    0		0  	  180		  	0	   70	 0		0		  0		  0		  0		  1		  0	   	  0    	  0	 	0	0	1	0 

end

//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name							level	Defense	SuccessfulBlocking	Dur	ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqLead	SetAttr	DW/SM	DK/BK	ELF/ME	MG	DL SUM	RF
6
0		1		0		2	2		1	  1		0	"[C1]Khiên Tròn"					3			1	3	22	0	70	0	0	0	0	4	1	1	1	1	1	0	0
1		1		0		2	2		1	  1		0	"[C1]Khiên Sừng"					9			3	9	28	0	100	0	0	0	0	4	0	1	0	1	1	0	0
2		1		0		2	2		1	  1		0	"[C1]Khiên Diều"					12			4	12	32	0	110	0	0	0	0	4	0	1	0	1	1	0	0
3		1		0		2	2		1	  1		0	"[C1]Khiên Tiên Nữ"					21			8	21	36	0	30	100	0	0	0	4	0	0	1	0	0	0	0
4		1		18		2	2		1	  1		0	"[C2]Khiên Sắt"						6			2	6	24	0	80	0	0	0	0	4	1	1	1	1	1	0	0
5		1		18		2	2		1	  1		0	"[C4]Khiên Kim Long"				35			10	36	44	0	100	40	0	0	0	4	0	1	0	1	1	0	0
6		1		18		2	2		1	  1		0	"[C3]Khiên Xương"					15			5	15	34	0	110	0	0	0	0	4	1	1	1	1	1	0	0
7		1		18		2	2		1	  1		0	"[C5]Khiên Chông"					30			9	30	40	0	130	0	0	0	0	4	0	1	0	1	1	0	0
8		1		18		2	2		1	  1		0	"[C4]Khiên Trụ"						40			11	40	46	0	130	0	0	0	0	4	0	1	1	1	1	0	0
9		1		18		2	2		1	  1		0	"[C6]Khiên Gia Huy"					25			8	25	38	0	120	0	0	0	0	4	0	1	0	1	1	0	0
10		1		18		2	2		1	  1		0	"[C2]Khiên Bạc"						18			6	18	35	0	120	0	0	0	0	4	0	1	0	1	1	0	0
11		1		18		2	2		1	  1		0	"[C3]Khiên Xà"						45			12	45	48	0	130	0	0	0	0	4	0	1	1	1	1	0	0
12		1		18		2	2		1	  1		0	"[C6]Khiên Ngưu Vương"				54			13	54	52	0	140	0	0	0	0	4	0	1	0	1	0	0	0
13		1		18		2	2		1	  1		0	"[C7]Khiên Hỏa Long"				60			14	60	60	0	120	40	0	0	0	4	0	1	0	1	0	0	0
14		1		0		2	3		1	  1		0	"[C5]Khiên Ma Thuật"				48			7	48	50	0	90	25	0	0	0	4	1	0	1	1	0	0	0
15		1		0		2	3		1	  1		0	"[C7]Khiên Triệu Hồn"				74			12	55	55	0	70	23	0	0	0	4	2	0	0	0	0	0	0
16		1		0		2	2		1	  1		0	"[C7]Khiên Thánh Nữ"				66			11	28	51	0	30	60	30	0	0	4	0	0	2	0	0	0	0
17		1		18		2	2		1	  1		0	"[400] Khiên Vinh Quang"			130			19	90	51	380	95	48	0	0	0	0	0	2	0	0	0	0	0
18		1		18		2	2		1	  1		0	"[400] Khiên Giác Đấu"				130			20	96	51	380	80	61	0	0	0	0	0	0	0	1	0	0	0
19		1		0		2	2		1	  1		0	"[400] Khiên Băng Tinh"				130			14	58	51	380	26	53	26	0	0	0	0	0	2	0	0	0	0
20		1		18		2	2		1	  1		0	"[400] Khiên Bạch Dương"			130			12	30	51	380	54	18	0	0	0	0	2	0	0	0	0	0	0
21		1		18		2	2		1	  1		0	"[C7] Khiên Thập Tự"				100			66	188	65	0	140	55	0	0	0	4	0	0	0	0	3	0	0
22		1		18		2	2		1	  1		0	"Khiên Linh Phong"					145			36	108	90	380	67	56	0	0	0	0	0	3	0	0	0	0	0
23		1		0		2	2		1	  1		0	"Khiên Lộ Dương"					145			27	81	90	380	16	35	35	0	0	0	0	0	0	0	0	3	0
24		1		0		2	2		1	  1		0	"Khiên Thái Âm"						145			25	75	90	380	52	15	0	0	0	0	3	0	0	0	0	0	0
25		1		18		2	2		1	  1		0	"Khiên Thiên Binh"					145			29	87	90	380	53	18	0	0	0	0	0	0	0	3	0	0	0
26		1		18		2	2		1	  1		0	"Khiên Tham Vọng"					145			27	81	90	380	104	24	0	0	0	0	0	0	0	0	3	0	0

30		1		18		2	2		1	  1		0	"Khiên Huyết Thần"					160			38	100	100	380	140	55	0	0	0	0	1	1	1	1	1	1	0
31		1		18		2	2		1	  1		0	"Khiên Hắc Thần"					160			38	100	100	380	140	55	0	0	0	0	1	1	1	1	1	1	0
32		1		18		2	2		1	  1		0	"Khiên Thánh Thần"					160			38	100	100	380	140	55	0	0	0	0	1	1	1	1	1	1	0
33		1		18		2	2		1	  1		0	"Khiên Thức Tỉnh"					160			38	100	100	380	140	55	0	0	0	0	1	1	1	1	1	1	0
34		1		18		2	2		1	  1		0	"Khiên Mắt Xanh"					160			38	100	100	380	140	55	0	0	0	0	1	1	1	1	1	1	0
35		1		18		2	2		1	  1		0	"Khiên Tim Bạc"						160			38	100	100	380	140	55	0	0	0	0	1	1	1	1	1	1	0

80		10		0		1   1        1    1     0   "Nhẫn Gen L"						300     	30  10	120	70	0	0	0	0	0   3   1   1   1   1   1   1   1   
81		10		0		1   1        1    1     0   "Nhẫn Gen R"						300     	30  10	120	70	0	0	0	0	0   3   1   1   1   1   1   1   1	 																																																							
82		10		0		1   1        1    1     0   "Nhẫn Gen1 L"						300     	40  20	120	70	0	0	0	0	0   3   1   1   1   1   1   1   1
83		10		0		1   1        1    1     0   "Nhẫn Gen1 R"						300     	40  20	120	70	0	0	0	0	0   3   1   1   1   1   1   1   1																																																							
	
end

//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name							level	Defense	MagicDefense	Dur	ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqLead	SetAttr	DW/SM	DK/BK	ELF/ME	MG	DL SUM	RF
7
0		2		0		2	2		1	  1		0	"[C1]Mũ Đồng"						80			9	0	34	0	80	20	0	0	0	0	0	1	0	0	1	0	0
1		2		0		2	2		1	  1		0	"[C3]Mũ Hỏa Long"					80			24	0	68	0	120	30	0	0	0	0	0	1	0	0	0	0	0
2		2		0		2	2		1	  1		0	"[C1]Mũ Vải Thô"					80			4	0	28	0	20	0	0	0	0	0	1	0	0	0	0	0	0
3		2		0		2	2		1	  1		0	"[C4]Mũ Ma Thuật"					80			18	0	42	0	30	0	0	0	0	0	1	0	0	0	0	0	0
4		2		0		2	2		1	  1		0	"[C2]Mũ Xương"						80			9	0	30	0	30	0	0	0	0	0	1	0	0	0	0	0	0
5		2		0		2	2		1	  1		0	"[C1]Mũ Da"							80			5	0	30	0	80	0	0	0	0	0	0	1	0	0	1	0	0
6		2		0		2	2		1	  1		0	"[C2]Mũ Trâu Xanh"					80			12	0	40	0	110	0	0	0	0	0	0	1	0	0	1	0	1
7		2		0		2	2		1	  1		0	"[C3]Mũ Nhân Sư"					80			13	0	36	0	30	0	0	0	0	0	1	0	0	0	0	0	0
8		2		0		2	2		1	  1		0	"[C1]Mũ Thiên Kim"					80			17	0	44	0	100	30	0	0	0	0	0	1	0	0	0	0	1
9		2		0		2	2		1	  1		0	"[C2]Mũ Thiết Phiến"				80			20	0	50	0	130	0	0	0	0	0	0	1	0	0	0	0	1
10		2		0		2	2		1	  1		0	"[C1]Mũ Trinh Nữ"					80			4	0	22	0	30	60	0	0	0	0	0	0	1	0	0	0	0
11		2		0		2	2		1	  1		0	"[C1]Mũ Lụa"						80			8	0	26	0	30	70	0	0	0	0	0	0	1	0	0	0	0
12		2		0		2	2		1	  1		0	"[C2]Mũ Thiên Thanh"				80			12	0	32	0	30	80	0	0	0	0	0	0	1	0	0	0	0
13		2		0		2	2		1	  1		0	"[C3]Mũ Ngọc Bích"					80			16	0	38	0	40	80	0	0	0	0	0	0	1	0	0	0	0
14		2		0		2	2		1	  1		0	"[C4]Mũ Kim Ngân"					80			23	0	45	0	40	80	0	0	0	0	0	0	1	0	0	0	0
16		2		0		2	2		1	  1		0	"[C5]Mũ Hắc Long"					80			30	0	74	0	170	60	0	0	0	0	0	1	0	0	0	0	0
17		2		0		2	2		1	  1		0	"[C6]Mũ Phượng Hoàng"				80			43	0	80	0	205	62	0	0	0	0	0	2	0	0	0	0	0
18		2		0		2	2		1	  1		0	"[C6]Mũ Triệu Hồn"					80			27	0	67	0	59	20	0	0	0	0	2	0	0	0	0	0	0
19		2		0		2	2		1	  1		0	"[C6]Mũ Giai Nhân"					80			37	0	74	0	50	110	0	0	0	0	0	0	2	0	0	0	0
21		2		0		2	2		1	  1		0	"[C7]Mũ Thần Long"					80			53	0	86	0	200	58	0	0	0	0	0	2	0	0	0	0	0
22		2		0		2	2		1	  1		0	"[C7]Mũ Ma Vương"					80			36	0	75	0	55	18	0	0	0	0	2	0	0	0	0	0	0
24		2		0		2	2		1	  1		0	"[C7]Mũ Thánh Nữ"					80			46	0	80	0	52	115	0	0	0	0	0	0	2	0	0	0	0
25		2		0		2	2		1	  1		0	"[C3]Mũ Thiết Ma"					46			20	0	42	0	70	20	0	0	0	0	0	0	0	0	1	0	0
26		2		0		2	2		1	  1		0	"[C4]Mũ Huyền Thiết"				66			24	0	56	0	77	21	0	0	0	0	0	0	0	0	1	0	0
27		2		0		2	2		1	  1		0	"[C5]Mũ Hắc Vương"					86			26	0	70	0	84	22	0	0	0	0	0	0	0	0	1	0	0
28		2		0		2	2		1	  1		0	"[C7]Mũ Chí Tôn"					80			34	0	78	0	80	21	0	0	0	0	0	0	0	0	1	0	0
29		2		0		2	2		1	  1		0	"[380]Mũ Quyền Năng"				100			66	0	90	380	170	60	0	0	0	0	0	2	0	0	0	0	0
30		2		0		2	2		1	  1		0	"[380]Mũ Thần Ma"					100			48	0	86	380	44	15	0	0	0	0	2	0	0	0	0	0	0
31		2		0		2	2		1	  1		0	"[380]Mũ Thái Bình"					100			57	0	86	380	38	80	0	0	0	0	0	0	2	0	0	0	0
33		2		0		2	2		1	  1		0	"[380]Mũ Thái Dương"				100			46	0	82	380	62	16	0	0	0	0	0	0	0	0	1	0	0
34		2		0		2	2		1	  1		0	"[C4]Mũ Hắc Điểu"					80			27	0	72	0	160	50	0	0	0	0	0	1	0	0	0	0	0
35		2		0		2	2		1	  1		0	"[C5]Mũ Ánh Trăng"					80			22	0	54	0	53	12	0	0	0	0	1	0	0	0	0	0	0
36		2		0		2	2		1	  1		0	"[C5]Mũ Nữ Thần"					80			30	0	59	0	50	70	0	0	0	0	0	0	1	0	0	0	0
38		2		0		2	2		1	  1		0	"[C6]Mũ Hoàng Kim"					80			30	0	74	0	80	21	0	0	0	0	0	0	0	0	1	0	0
39		2		0		2	2		1	  1		0	"[C4]Mũ Thuật Sĩ"					80			13	0	36	0	31	0	0	0	0	0	0	0	0	0	0	1	0
40		2		0		2	2		1	  1		0	"[C5]Mũ Hỏa Thiên"					80			18	0	42	0	26	4	0	0	0	0	0	0	0	0	0	1	0
41		2		0		2	2		1	  1		0	"[C6]Mũ Ma Pháp"					80			24	0	54	0	52	16	0	0	0	0	0	0	0	0	0	1	0
42		2		0		2	2		1	  1		0	"[C7]Mũ Phục Ma"					80			32	0	67	0	60	20	0	0	0	0	0	0	0	0	0	2	0
43		2		0		2	2		1	  1		0	"[380]Mũ Bão Điện"					100			43	0	75	380	56	20	0	0	0	0	0	0	0	0	0	2	0
44		2		0		2	2		1	  1		0	"[400] Mũ Nữ Vương"					130			35	0	86	380	62	20	170	0	0	0	0	0	0	0	0	2	0
45		2		0		2	2		1	  1		0	"[400] Mũ Thần Thoại"				130			63	0	86	380	222	32	0	0	0	0	0	1	0	0	0	0	0
46		2		0		2	2		1	  1		0	"[400] Mũ Hoàng Long"				130			51	0	86	380	74	162	0	0	0	0	0	1	0	0	0	0	0
49		2		0		2	2		1	  1		0	"[400] Mũ Thiên Vũ"					130			50	0	86	380	55	197	0	0	0	0	0	0	1	0	0	0	0
50		2		0		2	2		1	  1		0	"[400] Mũ Anh Vũ"					130			44	0	86	380	32	29	138	0	0	0	0	0	1	0	0	0	0
51		2		0		2	2		1	  1		0	"[400] Mũ Đế Vương"					130			44	0	86	380	105	38	0	0	0	0	0	0	0	0	1	0	0
52		2		0		2	2		1	  1		0	"[400] Mũ Quỷ Vương"				130			41	0	86	380	60	15	181	0	0	0	1	0	0	0	0	0	0
53		2		0		2	2		1	  1		0	"[400] Mũ Chiêm Tinh"				130			80	0	86	380	60	15	0	0	0	0	0	0	0	0	0	3	0
59		2		0		2	2		1	  1		0	"[C5]Mũ Địa Long"					80			24	0	52	0	85	0	0	75	0	0	0	0	0	0	0	0	1
60		2		0		2	2		1	  1		0	"[C6]Mũ Bạch Hổ"					80			32	0	68	0	100	0	0	90	0	0	0	0	0	0	0	0	1
61		2		0		2	2		1	  1		0	"[C7]Mũ Quyền Lực"					80			45	0	82	0	115	0	0	100	0	0	0	0	0	0	0	0	1
73		2		0		2	2		1	  1		0	"[380]Mũ Bạch Long"					100			60	0	88	380	97	0	0	85	0	0	0	0	0	0	0	0	3
77		2		0		2	2		1	  1		0	"[400] Mũ Huyết Long"				130			60	0	88	380	97	0	0	85	0	0	0	0	0	0	0	0	3
90		2		0		2	2		1	  1		0	"Mũ Bão Táp DK"						145			53	0	100	380	145	42	0	0	0	0	0	3	0	0	0	0	0
91		2		0		2	2		1	  1		0	"Mũ Hỏa Tinh DW"					145			36	0	100	380	42	14	0	0	0	0	3	0	0	0	0	0	0
92		2		0		2	2		1	  1		0	"Mũ Tinh Linh EF"					145			46	0	100	380	34	75	0	0	0	0	0	0	3	0	0	0	0
93		2		0		2	2		1	  1		0	"Mũ Huyết Ma SM"					145			32	0	100	380	34	11	0	0	0	0	0	0	0	0	0	3	0
95		2		0		2	2		1	  1		0	"Mũ Ánh Sáng DL"					145			34	0	100	380	59	15	0	0	0	0	0	0	0	0	3	0	0
96		2		0		2	2		1	  1		0	"Mũ Hộ Vệ RF"						145			34	0	100	380	59	15	0	0	0	0	0	0	0	0	0	0	3

98		2		0		2	2		1	  1		0	"Mũ Huyết Thần DK"					160			100	100	100	380	145	42	0	0	0	0	0	3	0	0	0	0	0
